portfolio_id,security_id,holding_date,holding_source,data_cut,units,cost,portfolio_cost,price,purchase_date,settlement_date
portfolio_id_2,filInternalId0000332,2021-01-22,source_2,cut_1,3427,6684,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000333,2021-01-22,source_2,cut_1,3428,6686,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000334,2021-01-22,source_2,cut_1,3429,6688,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000335,2021-01-22,source_2,cut_1,3430,6690,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000336,2021-01-22,source_2,cut_1,3431,6692,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000337,2021-01-22,source_2,cut_1,3432,6694,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000338,2021-01-22,source_2,cut_1,3433,6696,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000339,2021-01-22,source_2,cut_1,3434,6698,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000340,2021-01-22,source_2,cut_1,3435,6700,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000341,2021-01-22,source_2,cut_1,3436,6702,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000342,2021-01-22,source_2,cut_1,3437,6704,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000343,2021-01-22,source_2,cut_1,3438,6706,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000344,2021-01-22,source_2,cut_1,3439,6708,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000345,2021-01-22,source_2,cut_1,3440,6710,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000346,2021-01-22,source_2,cut_1,3441,6712,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000347,2021-01-22,source_2,cut_1,3442,6714,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000348,2021-01-22,source_2,cut_1,3443,6716,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000349,2021-01-22,source_2,cut_1,3444,6718,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000350,2021-01-22,source_2,cut_1,3445,6720,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000351,2021-01-22,source_2,cut_1,3446,6722,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000352,2021-01-22,source_2,cut_1,3447,6724,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000353,2021-01-22,source_2,cut_1,3448,6726,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000354,2021-01-22,source_2,cut_1,3449,6728,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000355,2021-01-22,source_2,cut_1,3450,6730,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000356,2021-01-22,source_2,cut_1,3451,6732,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000357,2021-01-22,source_2,cut_1,3452,6734,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000358,2021-01-22,source_2,cut_1,3453,6736,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000359,2021-01-22,source_2,cut_1,3454,6738,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000360,2021-01-22,source_2,cut_1,3455,6740,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000361,2021-01-22,source_2,cut_1,3456,6742,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000362,2021-01-22,source_2,cut_1,3457,6744,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000363,2021-01-22,source_2,cut_1,3458,6746,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000364,2021-01-22,source_2,cut_1,3459,6748,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000365,2021-01-22,source_2,cut_1,3460,6750,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000366,2021-01-22,source_2,cut_1,3461,6752,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000367,2021-01-22,source_2,cut_1,3462,6754,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000368,2021-01-22,source_2,cut_1,3463,6756,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000369,2021-01-22,source_2,cut_1,3464,6758,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000370,2021-01-22,source_2,cut_1,3465,6760,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000371,2021-01-22,source_2,cut_1,3466,6762,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000372,2021-01-22,source_2,cut_1,3467,6764,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000373,2021-01-22,source_2,cut_1,3468,6766,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000374,2021-01-22,source_2,cut_1,3469,6768,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000375,2021-01-22,source_2,cut_1,3470,6770,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000376,2021-01-22,source_2,cut_1,3471,6772,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000377,2021-01-22,source_2,cut_1,3472,6774,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000378,2021-01-22,source_2,cut_1,3473,6776,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000379,2021-01-22,source_2,cut_1,3474,6778,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000380,2021-01-22,source_2,cut_1,3475,6780,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000381,2021-01-22,source_2,cut_1,3476,6782,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000382,2021-01-22,source_2,cut_1,3477,6784,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000383,2021-01-22,source_2,cut_1,3478,6786,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000384,2021-01-22,source_2,cut_1,3479,6788,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000385,2021-01-22,source_2,cut_1,3480,6790,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000386,2021-01-22,source_2,cut_1,3481,6792,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000387,2021-01-22,source_2,cut_1,3482,6794,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000388,2021-01-22,source_2,cut_1,3483,6796,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000389,2021-01-22,source_2,cut_1,3484,6798,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000390,2021-01-22,source_2,cut_1,3485,6800,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000391,2021-01-22,source_2,cut_1,3486,6802,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000392,2021-01-22,source_2,cut_1,3487,6804,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000393,2021-01-22,source_2,cut_1,3488,6806,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000394,2021-01-22,source_2,cut_1,3489,6808,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000395,2021-01-22,source_2,cut_1,3490,6810,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000396,2021-01-22,source_2,cut_1,3491,6812,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000397,2021-01-22,source_2,cut_1,3492,6814,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000398,2021-01-22,source_2,cut_1,3493,6816,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000399,2021-01-22,source_2,cut_1,3494,6818,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000400,2021-01-22,source_2,cut_1,3495,6820,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000401,2021-01-22,source_2,cut_1,3496,6822,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000402,2021-01-22,source_2,cut_1,3497,6824,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000403,2021-01-22,source_2,cut_1,3498,6826,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000404,2021-01-22,source_2,cut_1,3499,6828,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000405,2021-01-22,source_2,cut_1,3500,6830,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000406,2021-01-22,source_2,cut_1,3501,6832,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000407,2021-01-22,source_2,cut_1,3502,6834,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000408,2021-01-22,source_2,cut_1,3503,6836,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000409,2021-01-22,source_2,cut_1,3504,6838,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000410,2021-01-22,source_2,cut_1,3505,6840,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000411,2021-01-22,source_2,cut_1,3506,6842,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000412,2021-01-22,source_2,cut_1,3507,6844,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000413,2021-01-22,source_2,cut_1,3508,6846,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000414,2021-01-22,source_2,cut_1,3509,6848,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000415,2021-01-22,source_2,cut_1,3510,6850,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000416,2021-01-22,source_2,cut_1,3511,6852,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000417,2021-01-22,source_2,cut_1,3512,6854,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000418,2021-01-22,source_2,cut_1,3513,6856,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000419,2021-01-22,source_2,cut_1,3514,6858,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000420,2021-01-22,source_2,cut_1,3515,6860,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000421,2021-01-22,source_2,cut_1,3516,6862,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000422,2021-01-22,source_2,cut_1,3517,6864,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000423,2021-01-22,source_2,cut_1,3518,6866,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000424,2021-01-22,source_2,cut_1,3519,6868,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000425,2021-01-22,source_2,cut_1,3520,6870,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000426,2021-01-22,source_2,cut_1,3521,6872,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000427,2021-01-22,source_2,cut_1,3522,6874,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000428,2021-01-22,source_2,cut_1,3523,6876,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000429,2021-01-22,source_2,cut_1,3524,6878,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000430,2021-01-22,source_2,cut_1,3525,6880,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000431,2021-01-22,source_2,cut_1,3526,6882,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000432,2021-01-22,source_2,cut_1,3527,6884,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000433,2021-01-22,source_2,cut_1,3528,6886,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000434,2021-01-22,source_2,cut_1,3529,6888,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000435,2021-01-22,source_2,cut_1,3530,6890,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000436,2021-01-22,source_2,cut_1,3531,6892,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000437,2021-01-22,source_2,cut_1,3532,6894,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000438,2021-01-22,source_2,cut_1,3533,6896,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000439,2021-01-22,source_2,cut_1,3534,6898,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000440,2021-01-22,source_2,cut_1,3535,6900,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000441,2021-01-22,source_2,cut_1,3536,6902,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000442,2021-01-22,source_2,cut_1,3537,6904,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000443,2021-01-22,source_2,cut_1,3538,6906,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000444,2021-01-22,source_2,cut_1,3539,6908,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000445,2021-01-22,source_2,cut_1,3540,6910,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000446,2021-01-22,source_2,cut_1,3541,6912,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000447,2021-01-22,source_2,cut_1,3542,6914,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000448,2021-01-22,source_2,cut_1,3543,6916,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000449,2021-01-22,source_2,cut_1,3544,6918,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000450,2021-01-22,source_2,cut_1,3545,6920,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000451,2021-01-22,source_2,cut_1,3546,6922,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000452,2021-01-22,source_2,cut_1,3547,6924,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000453,2021-01-22,source_2,cut_1,3548,6926,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000454,2021-01-22,source_2,cut_1,3549,6928,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000455,2021-01-22,source_2,cut_1,3550,6930,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000456,2021-01-22,source_2,cut_1,3551,6932,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000457,2021-01-22,source_2,cut_1,3552,6934,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000458,2021-01-22,source_2,cut_1,3553,6936,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000459,2021-01-22,source_2,cut_1,3554,6938,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000460,2021-01-22,source_2,cut_1,3555,6940,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000461,2021-01-22,source_2,cut_1,3556,6942,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000462,2021-01-22,source_2,cut_1,3557,6944,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000463,2021-01-22,source_2,cut_1,3558,6946,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000464,2021-01-22,source_2,cut_1,3559,6948,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000465,2021-01-22,source_2,cut_1,3560,6950,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000466,2021-01-22,source_2,cut_1,3561,6952,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000467,2021-01-22,source_2,cut_1,3562,6954,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000468,2021-01-22,source_2,cut_1,3563,6956,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000469,2021-01-22,source_2,cut_1,3564,6958,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000470,2021-01-22,source_2,cut_1,3565,6960,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000471,2021-01-22,source_2,cut_1,3566,6962,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000472,2021-01-22,source_2,cut_1,3567,6964,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000473,2021-01-22,source_2,cut_1,3568,6966,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000474,2021-01-22,source_2,cut_1,3569,6968,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000475,2021-01-22,source_2,cut_1,3570,6970,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000476,2021-01-22,source_2,cut_1,3571,6972,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000477,2021-01-22,source_2,cut_1,3572,6974,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000478,2021-01-22,source_2,cut_1,3573,6976,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000479,2021-01-22,source_2,cut_1,3574,6978,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000480,2021-01-22,source_2,cut_1,3575,6980,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000481,2021-01-22,source_2,cut_1,3576,6982,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000482,2021-01-22,source_2,cut_1,3577,6984,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000483,2021-01-22,source_2,cut_1,3578,6986,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000484,2021-01-22,source_2,cut_1,3579,6988,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000485,2021-01-22,source_2,cut_1,3580,6990,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000486,2021-01-22,source_2,cut_1,3581,6992,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000487,2021-01-22,source_2,cut_1,3582,6994,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000488,2021-01-22,source_2,cut_1,3583,6996,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000489,2021-01-22,source_2,cut_1,3584,6998,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000490,2021-01-22,source_2,cut_1,3585,7000,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000491,2021-01-22,source_2,cut_1,3586,7002,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000492,2021-01-22,source_2,cut_1,3587,7004,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000493,2021-01-22,source_2,cut_1,3588,7006,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000494,2021-01-22,source_2,cut_1,3589,7008,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000495,2021-01-22,source_2,cut_1,3590,7010,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000496,2021-01-22,source_2,cut_1,3591,7012,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000497,2021-01-22,source_2,cut_1,3592,7014,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000498,2021-01-22,source_2,cut_1,3593,7016,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000499,2021-01-22,source_2,cut_1,3594,7018,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000500,2021-01-22,source_2,cut_1,3595,7020,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000501,2021-01-22,source_2,cut_1,3596,7022,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000502,2021-01-22,source_2,cut_1,3597,7024,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000503,2021-01-22,source_2,cut_1,3598,7026,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000504,2021-01-22,source_2,cut_1,3599,7028,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000505,2021-01-22,source_2,cut_1,3600,7030,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000506,2021-01-22,source_2,cut_1,3601,7032,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000507,2021-01-22,source_2,cut_1,3602,7034,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000508,2021-01-22,source_2,cut_1,3603,7036,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000509,2021-01-22,source_2,cut_1,3604,7038,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000510,2021-01-22,source_2,cut_1,3605,7040,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000511,2021-01-22,source_2,cut_1,3606,7042,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000512,2021-01-22,source_2,cut_1,3607,7044,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000513,2021-01-22,source_2,cut_1,3608,7046,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000514,2021-01-22,source_2,cut_1,3609,7048,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000515,2021-01-22,source_2,cut_1,3610,7050,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000516,2021-01-22,source_2,cut_1,3611,7052,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000517,2021-01-22,source_2,cut_1,3612,7054,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000518,2021-01-22,source_2,cut_1,3613,7056,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000519,2021-01-22,source_2,cut_1,3614,7058,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000520,2021-01-22,source_2,cut_1,3615,7060,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000521,2021-01-22,source_2,cut_1,3616,7062,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000522,2021-01-22,source_2,cut_1,3617,7064,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000523,2021-01-22,source_2,cut_1,3618,7066,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000524,2021-01-22,source_2,cut_1,3619,7068,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000525,2021-01-22,source_2,cut_1,3620,7070,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000526,2021-01-22,source_2,cut_1,3621,7072,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000527,2021-01-22,source_2,cut_1,3622,7074,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000528,2021-01-22,source_2,cut_1,3623,7076,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000529,2021-01-22,source_2,cut_1,3624,7078,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000530,2021-01-22,source_2,cut_1,3625,7080,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000531,2021-01-22,source_2,cut_1,3626,7082,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000532,2021-01-22,source_2,cut_1,3627,7084,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000533,2021-01-22,source_2,cut_1,3628,7086,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000534,2021-01-22,source_2,cut_1,3629,7088,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000535,2021-01-22,source_2,cut_1,3630,7090,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000536,2021-01-22,source_2,cut_1,3631,7092,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000537,2021-01-22,source_2,cut_1,3632,7094,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000538,2021-01-22,source_2,cut_1,3633,7096,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000539,2021-01-22,source_2,cut_1,3634,7098,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000540,2021-01-22,source_2,cut_1,3635,7100,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000541,2021-01-22,source_2,cut_1,3636,7102,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000542,2021-01-22,source_2,cut_1,3637,7104,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000543,2021-01-22,source_2,cut_1,3638,7106,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000544,2021-01-22,source_2,cut_1,3639,7108,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000545,2021-01-22,source_2,cut_1,3640,7110,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000546,2021-01-22,source_2,cut_1,3641,7112,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000547,2021-01-22,source_2,cut_1,3642,7114,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000548,2021-01-22,source_2,cut_1,3643,7116,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000549,2021-01-22,source_2,cut_1,3644,7118,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000550,2021-01-22,source_2,cut_1,3645,7120,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000551,2021-01-22,source_2,cut_1,3646,7122,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000552,2021-01-22,source_2,cut_1,3647,7124,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000553,2021-01-22,source_2,cut_1,3648,7126,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000554,2021-01-22,source_2,cut_1,3649,7128,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000555,2021-01-22,source_2,cut_1,3650,7130,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000556,2021-01-22,source_2,cut_1,3651,7132,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000557,2021-01-22,source_2,cut_1,3652,7134,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000558,2021-01-22,source_2,cut_1,3653,7136,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000559,2021-01-22,source_2,cut_1,3654,7138,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000560,2021-01-22,source_2,cut_1,3655,7140,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000561,2021-01-22,source_2,cut_1,3656,7142,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000562,2021-01-22,source_2,cut_1,3657,7144,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000563,2021-01-22,source_2,cut_1,3658,7146,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000564,2021-01-22,source_2,cut_1,3659,7148,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000565,2021-01-22,source_2,cut_1,3660,7150,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000566,2021-01-22,source_2,cut_1,3661,7152,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000567,2021-01-22,source_2,cut_1,3662,7154,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000568,2021-01-22,source_2,cut_1,3663,7156,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000569,2021-01-22,source_2,cut_1,3664,7158,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000570,2021-01-22,source_2,cut_1,3665,7160,60,21,2021-01-22,2021-01-25
portfolio_id_2,filInternalId0000571,2021-01-22,source_2,cut_1,3666,7162,60,21,2021-01-22,2021-01-25
